,Artist,Trackname,Date,Artist_Trackname,Streams
1396,Camila Cabello,Crying in the Club,2017-11-04,Camila Cabello Crying in the Club,128924
1397,Camila Cabello,Crying in the Club,2017-11-05,Camila Cabello Crying in the Club,83403
1398,Camila Cabello,Crying in the Club,2017-11-06,Camila Cabello Crying in the Club,80547
1399,Camila Cabello,Crying in the Club,2017-11-07,Camila Cabello Crying in the Club,85438
1400,Camila Cabello,Crying in the Club,2017-11-08,Camila Cabello Crying in the Club,89208
1401,Camila Cabello,Crying in the Club,2017-11-09,Camila Cabello Crying in the Club,86272
1402,Camila Cabello,Crying in the Club,2017-11-10,Camila Cabello Crying in the Club,77013
1403,Camila Cabello,Crying in the Club,2017-11-11,Camila Cabello Crying in the Club,79672
1404,Camila Cabello,Crying in the Club,2017-11-12,Camila Cabello Crying in the Club,72904
1405,Camila Cabello,Crying in the Club,2017-11-13,Camila Cabello Crying in the Club,73362
1406,Camila Cabello,Crying in the Club,2017-11-14,Camila Cabello Crying in the Club,72013
1407,Camila Cabello,Crying in the Club,2017-11-15,Camila Cabello Crying in the Club,77311
1408,Camila Cabello,Crying in the Club,2017-11-16,Camila Cabello Crying in the Club,76020
1409,Camila Cabello,Crying in the Club,2017-11-17,Camila Cabello Crying in the Club,72616
1410,Camila Cabello,Crying in the Club,2017-11-18,Camila Cabello Crying in the Club,76191
1411,Camila Cabello,Crying in the Club,2017-11-19,Camila Cabello Crying in the Club,70457
1412,Camila Cabello,Crying in the Club,2017-11-20,Camila Cabello Crying in the Club,74891
1413,Camila Cabello,Crying in the Club,2017-11-21,Camila Cabello Crying in the Club,69879
1414,Camila Cabello,Crying in the Club,2017-11-22,Camila Cabello Crying in the Club,70659
1415,Camila Cabello,Crying in the Club,2017-11-23,Camila Cabello Crying in the Club,69406
1416,Camila Cabello,Crying in the Club,2017-11-24,Camila Cabello Crying in the Club,62159
1417,Camila Cabello,Crying in the Club,2017-11-25,Camila Cabello Crying in the Club,71918
1418,Camila Cabello,Crying in the Club,2017-11-26,Camila Cabello Crying in the Club,62113
1419,Camila Cabello,Crying in the Club,2017-11-27,Camila Cabello Crying in the Club,62313
1420,Camila Cabello,Crying in the Club,2017-11-28,Camila Cabello Crying in the Club,60934
1421,Camila Cabello,Crying in the Club,2017-11-29,Camila Cabello Crying in the Club,66806
1422,Camila Cabello,Crying in the Club,2017-11-30,Camila Cabello Crying in the Club,59779
1423,Camila Cabello,Crying in the Club,2017-12-01,Camila Cabello Crying in the Club,12651
1424,Camila Cabello,Crying in the Club,2017-12-02,Camila Cabello Crying in the Club,7600
1425,Camila Cabello,Crying in the Club,2017-12-03,Camila Cabello Crying in the Club,15170
1426,Camila Cabello,Crying in the Club,2017-12-04,Camila Cabello Crying in the Club,8679
1427,Camila Cabello,Crying in the Club,2017-12-05,Camila Cabello Crying in the Club,8359
1428,Camila Cabello,Crying in the Club,2017-12-06,Camila Cabello Crying in the Club,59401
1429,Camila Cabello,Crying in the Club,2017-12-07,Camila Cabello Crying in the Club,145258
1430,Camila Cabello,Crying in the Club,2017-12-08,Camila Cabello Crying in the Club,70246
1431,Camila Cabello,Crying in the Club,2017-12-09,Camila Cabello Crying in the Club,14995
1432,Camila Cabello,Crying in the Club,2017-12-10,Camila Cabello Crying in the Club,14320
1433,Camila Cabello,Crying in the Club,2017-12-11,Camila Cabello Crying in the Club,15669
1434,Camila Cabello,Crying in the Club,2017-12-12,Camila Cabello Crying in the Club,58663
1435,Camila Cabello,Crying in the Club,2017-12-13,Camila Cabello Crying in the Club,53548
1436,Camila Cabello,Crying in the Club,2017-12-14,Camila Cabello Crying in the Club,9306
1437,Camila Cabello,Crying in the Club,2017-12-15,Camila Cabello Crying in the Club,8432
1438,Camila Cabello,Crying in the Club,2017-12-16,Camila Cabello Crying in the Club,8071
1439,Camila Cabello,Crying in the Club,2017-12-17,Camila Cabello Crying in the Club,7727
1440,Camila Cabello,Crying in the Club,2017-12-18,Camila Cabello Crying in the Club,8003
1441,Camila Cabello,Crying in the Club,2017-12-19,Camila Cabello Crying in the Club,8226
1442,Camila Cabello,Crying in the Club,2017-12-20,Camila Cabello Crying in the Club,8554
1443,Camila Cabello,Crying in the Club,2017-12-21,Camila Cabello Crying in the Club,8450
1444,Camila Cabello,Crying in the Club,2017-12-27,Camila Cabello Crying in the Club,56668
1445,Camila Cabello,Crying in the Club,2017-12-28,Camila Cabello Crying in the Club,51105
1446,Camila Cabello,Crying in the Club,2017-12-29,Camila Cabello Crying in the Club,59786
1447,Camila Cabello,Crying in the Club,2017-12-30,Camila Cabello Crying in the Club,61282
1448,Camila Cabello,Crying in the Club,2017-12-31,Camila Cabello Crying in the Club,63518
1449,Camila Cabello,Havana,2017-08-03,Camila Cabello Havana,110668
1450,Camila Cabello,Havana,2017-08-04,Camila Cabello Havana,512780
1451,Camila Cabello,Havana,2017-08-05,Camila Cabello Havana,446887
1452,Camila Cabello,Havana,2017-08-06,Camila Cabello Havana,386247
1453,Camila Cabello,Havana,2017-08-07,Camila Cabello Havana,496319
1454,Camila Cabello,Havana,2017-08-08,Camila Cabello Havana,566188
1455,Camila Cabello,Havana,2017-08-09,Camila Cabello Havana,684185
1456,Camila Cabello,Havana,2017-08-10,Camila Cabello Havana,853178
1457,Camila Cabello,Havana,2017-08-11,Camila Cabello Havana,875560
1458,Camila Cabello,Havana,2017-08-12,Camila Cabello Havana,940579
1459,Camila Cabello,Havana,2017-08-13,Camila Cabello Havana,894547
1460,Camila Cabello,Havana,2017-08-14,Camila Cabello Havana,1042142
1461,Camila Cabello,Havana,2017-08-15,Camila Cabello Havana,1097072
1462,Camila Cabello,Havana,2017-08-16,Camila Cabello Havana,1228316
1463,Camila Cabello,Havana,2017-08-17,Camila Cabello Havana,1402775
1464,Camila Cabello,Havana,2017-08-18,Camila Cabello Havana,1623710
1465,Camila Cabello,Havana,2017-08-19,Camila Cabello Havana,1667167
1466,Camila Cabello,Havana,2017-08-20,Camila Cabello Havana,1568173
1467,Camila Cabello,Havana,2017-08-21,Camila Cabello Havana,1782077
1468,Camila Cabello,Havana,2017-08-22,Camila Cabello Havana,1939853
1469,Camila Cabello,Havana,2017-08-23,Camila Cabello Havana,2067032
1470,Camila Cabello,Havana,2017-08-24,Camila Cabello Havana,2163511
1471,Camila Cabello,Havana,2017-08-25,Camila Cabello Havana,2507669
1472,Camila Cabello,Havana,2017-08-26,Camila Cabello Havana,2414134
1473,Camila Cabello,Havana,2017-08-27,Camila Cabello Havana,2076380
1474,Camila Cabello,Havana,2017-08-28,Camila Cabello Havana,2339882
1475,Camila Cabello,Havana,2017-08-29,Camila Cabello Havana,2497337
1476,Camila Cabello,Havana,2017-08-30,Camila Cabello Havana,2576412
1477,Camila Cabello,Havana,2017-08-31,Camila Cabello Havana,2589758
1478,Camila Cabello,Havana,2017-09-01,Camila Cabello Havana,2680835
1479,Camila Cabello,Havana,2017-09-02,Camila Cabello Havana,2561118
1480,Camila Cabello,Havana,2017-09-03,Camila Cabello Havana,2361132
1481,Camila Cabello,Havana,2017-09-04,Camila Cabello Havana,2635800
1482,Camila Cabello,Havana,2017-09-05,Camila Cabello Havana,2790533
1483,Camila Cabello,Havana,2017-09-06,Camila Cabello Havana,2855269
1484,Camila Cabello,Havana,2017-09-07,Camila Cabello Havana,2848238
1485,Camila Cabello,Havana,2017-09-08,Camila Cabello Havana,2874737
1486,Camila Cabello,Havana,2017-09-09,Camila Cabello Havana,2778968
1487,Camila Cabello,Havana,2017-09-10,Camila Cabello Havana,2520350
1488,Camila Cabello,Havana,2017-09-11,Camila Cabello Havana,2747242
1489,Camila Cabello,Havana,2017-09-12,Camila Cabello Havana,2868361
1490,Camila Cabello,Havana,2017-09-13,Camila Cabello Havana,2938766
1491,Camila Cabello,Havana,2017-09-14,Camila Cabello Havana,2992448
1492,Camila Cabello,Havana,2017-09-15,Camila Cabello Havana,3089622
1493,Camila Cabello,Havana,2017-09-16,Camila Cabello Havana,3019506
1494,Camila Cabello,Havana,2017-09-17,Camila Cabello Havana,2704478
1495,Camila Cabello,Havana,2017-09-18,Camila Cabello Havana,2925014
1496,Camila Cabello,Havana,2017-09-19,Camila Cabello Havana,3003353
1497,Camila Cabello,Havana,2017-09-20,Camila Cabello Havana,3037435
1498,Camila Cabello,Havana,2017-09-21,Camila Cabello Havana,3080189
1499,Camila Cabello,Havana,2017-09-22,Camila Cabello Havana,3110680
1500,Camila Cabello,Havana,2017-09-23,Camila Cabello Havana,2986771
1501,Camila Cabello,Havana,2017-09-24,Camila Cabello Havana,2676610
1502,Camila Cabello,Havana,2017-09-25,Camila Cabello Havana,2875116
1503,Camila Cabello,Havana,2017-09-26,Camila Cabello Havana,2971653
1504,Camila Cabello,Havana,2017-09-27,Camila Cabello Havana,3119270
1505,Camila Cabello,Havana,2017-09-28,Camila Cabello Havana,3141845
1506,Camila Cabello,Havana,2017-09-29,Camila Cabello Havana,3294070
1507,Camila Cabello,Havana,2017-09-30,Camila Cabello Havana,3126390
1508,Camila Cabello,Havana,2017-10-01,Camila Cabello Havana,2772028
1509,Camila Cabello,Havana,2017-10-02,Camila Cabello Havana,3098119
1510,Camila Cabello,Havana,2017-10-03,Camila Cabello Havana,3226664
1511,Camila Cabello,Havana,2017-10-04,Camila Cabello Havana,3213682
1512,Camila Cabello,Havana,2017-10-05,Camila Cabello Havana,3146481
1513,Camila Cabello,Havana,2017-10-06,Camila Cabello Havana,3237392
1514,Camila Cabello,Havana,2017-10-07,Camila Cabello Havana,3185981
1515,Camila Cabello,Havana,2017-10-08,Camila Cabello Havana,2852574
1516,Camila Cabello,Havana,2017-10-09,Camila Cabello Havana,3023929
1517,Camila Cabello,Havana,2017-10-10,Camila Cabello Havana,3079389
1518,Camila Cabello,Havana,2017-10-11,Camila Cabello Havana,3127820
1519,Camila Cabello,Havana,2017-10-12,Camila Cabello Havana,3133300
1520,Camila Cabello,Havana,2017-10-13,Camila Cabello Havana,3281174
1521,Camila Cabello,Havana,2017-10-14,Camila Cabello Havana,3487169
1522,Camila Cabello,Havana,2017-10-15,Camila Cabello Havana,3079509
1523,Camila Cabello,Havana,2017-10-16,Camila Cabello Havana,3326555
1524,Camila Cabello,Havana,2017-10-17,Camila Cabello Havana,3446373
1525,Camila Cabello,Havana,2017-10-18,Camila Cabello Havana,3533959
1526,Camila Cabello,Havana,2017-10-19,Camila Cabello Havana,3587759
1527,Camila Cabello,Havana,2017-10-20,Camila Cabello Havana,3793184
1528,Camila Cabello,Havana,2017-10-21,Camila Cabello Havana,3723781
1529,Camila Cabello,Havana,2017-10-22,Camila Cabello Havana,3274593
1530,Camila Cabello,Havana,2017-10-23,Camila Cabello Havana,3595419
1531,Camila Cabello,Havana,2017-10-24,Camila Cabello Havana,3796771
1532,Camila Cabello,Havana,2017-10-25,Camila Cabello Havana,4086487
1533,Camila Cabello,Havana,2017-10-26,Camila Cabello Havana,4268330
1534,Camila Cabello,Havana,2017-10-27,Camila Cabello Havana,4517879
1535,Camila Cabello,Havana,2017-10-28,Camila Cabello Havana,4448314
1536,Camila Cabello,Havana,2017-10-29,Camila Cabello Havana,4015133
1537,Camila Cabello,Havana,2017-10-30,Camila Cabello Havana,4376009
1538,Camila Cabello,Havana,2017-10-31,Camila Cabello Havana,4583672
1539,Camila Cabello,Havana,2017-11-01,Camila Cabello Havana,4413489
1540,Camila Cabello,Havana,2017-11-02,Camila Cabello Havana,4574671
1541,Camila Cabello,Havana,2017-11-03,Camila Cabello Havana,4729600
1542,Camila Cabello,Havana,2017-11-04,Camila Cabello Havana,4702524
1543,Camila Cabello,Havana,2017-11-05,Camila Cabello Havana,4196034
1544,Camila Cabello,Havana,2017-11-06,Camila Cabello Havana,4478826
1545,Camila Cabello,Havana,2017-11-07,Camila Cabello Havana,4597039
1546,Camila Cabello,Havana,2017-11-08,Camila Cabello Havana,4596543
1547,Camila Cabello,Havana,2017-11-09,Camila Cabello Havana,4599959
1548,Camila Cabello,Havana,2017-11-10,Camila Cabello Havana,4886705
1549,Camila Cabello,Havana,2017-11-11,Camila Cabello Havana,4923692
1550,Camila Cabello,Havana,2017-11-12,Camila Cabello Havana,4358247
1551,Camila Cabello,Havana,2017-11-13,Camila Cabello Havana,4530412
1552,Camila Cabello,Havana,2017-11-14,Camila Cabello Havana,4668507
1553,Camila Cabello,Havana,2017-11-15,Camila Cabello Havana,4639962
1554,Camila Cabello,Havana,2017-11-16,Camila Cabello Havana,4391488
1555,Camila Cabello,Havana,2017-11-17,Camila Cabello Havana,4549814
1556,Camila Cabello,Havana,2017-11-18,Camila Cabello Havana,4574407
1557,Camila Cabello,Havana,2017-11-19,Camila Cabello Havana,4046949
1558,Camila Cabello,Havana,2017-11-20,Camila Cabello Havana,4106830
1559,Camila Cabello,Havana,2017-11-21,Camila Cabello Havana,4279685
1560,Camila Cabello,Havana,2017-11-22,Camila Cabello Havana,4415554
1561,Camila Cabello,Havana,2017-11-23,Camila Cabello Havana,4266182
1562,Camila Cabello,Havana,2017-11-24,Camila Cabello Havana,4293434
1563,Camila Cabello,Havana,2017-11-25,Camila Cabello Havana,4434389
1564,Camila Cabello,Havana,2017-11-26,Camila Cabello Havana,3969778
1565,Camila Cabello,Havana,2017-11-27,Camila Cabello Havana,4067333
1566,Camila Cabello,Havana,2017-11-28,Camila Cabello Havana,4185682
1567,Camila Cabello,Havana,2017-11-29,Camila Cabello Havana,4235397
1568,Camila Cabello,Havana,2017-11-30,Camila Cabello Havana,4219870
1569,Camila Cabello,Havana,2017-12-01,Camila Cabello Havana,4342527
1570,Camila Cabello,Havana,2017-12-02,Camila Cabello Havana,4292323
1571,Camila Cabello,Havana,2017-12-03,Camila Cabello Havana,3789328
1572,Camila Cabello,Havana,2017-12-04,Camila Cabello Havana,3918125
1573,Camila Cabello,Havana,2017-12-05,Camila Cabello Havana,3970249
1574,Camila Cabello,Havana,2017-12-06,Camila Cabello Havana,3930949
1575,Camila Cabello,Havana,2017-12-07,Camila Cabello Havana,3935595
1576,Camila Cabello,Havana,2017-12-08,Camila Cabello Havana,4083351
1577,Camila Cabello,Havana,2017-12-09,Camila Cabello Havana,4037133
1578,Camila Cabello,Havana,2017-12-10,Camila Cabello Havana,3528185
1579,Camila Cabello,Havana,2017-12-11,Camila Cabello Havana,3633813
1580,Camila Cabello,Havana,2017-12-12,Camila Cabello Havana,3714029
1581,Camila Cabello,Havana,2017-12-13,Camila Cabello Havana,3729600
1582,Camila Cabello,Havana,2017-12-14,Camila Cabello Havana,3749812
1583,Camila Cabello,Havana,2017-12-15,Camila Cabello Havana,3892734
1584,Camila Cabello,Havana,2017-12-16,Camila Cabello Havana,3888462
1585,Camila Cabello,Havana,2017-12-17,Camila Cabello Havana,3439576
1586,Camila Cabello,Havana,2017-12-18,Camila Cabello Havana,3558211
1587,Camila Cabello,Havana,2017-12-19,Camila Cabello Havana,3661564
1588,Camila Cabello,Havana,2017-12-20,Camila Cabello Havana,3765341
1589,Camila Cabello,Havana,2017-12-21,Camila Cabello Havana,3820131
1590,Camila Cabello,Havana,2017-12-22,Camila Cabello Havana,3896429
1591,Camila Cabello,Havana,2017-12-23,Camila Cabello Havana,3735915
1592,Camila Cabello,Havana,2017-12-24,Camila Cabello Havana,3497237
1593,Camila Cabello,Havana,2017-12-25,Camila Cabello Havana,2987261
1594,Camila Cabello,Havana,2017-12-26,Camila Cabello Havana,3186499
1595,Camila Cabello,Havana,2017-12-27,Camila Cabello Havana,3494198
1596,Camila Cabello,Havana,2017-12-28,Camila Cabello Havana,3630329
1597,Camila Cabello,Havana,2017-12-29,Camila Cabello Havana,3737961
1598,Camila Cabello,Havana,2017-12-30,Camila Cabello Havana,3689875
1599,Camila Cabello,Havana,2017-12-31,Camila Cabello Havana,4523843
1600,Charlie Puth,Attention,2017-04-21,Charlie Puth Attention,776244
1601,Charlie Puth,Attention,2017-04-22,Charlie Puth Attention,411364
1602,Charlie Puth,Attention,2017-04-23,Charlie Puth Attention,414695
1603,Charlie Puth,Attention,2017-04-24,Charlie Puth Attention,704785
1604,Charlie Puth,Attention,2017-04-25,Charlie Puth Attention,870379
1605,Charlie Puth,Attention,2017-04-26,Charlie Puth Attention,1244161
1606,Charlie Puth,Attention,2017-04-27,Charlie Puth Attention,1296088
1607,Charlie Puth,Attention,2017-04-28,Charlie Puth Attention,1361696
1608,Charlie Puth,Attention,2017-04-29,Charlie Puth Attention,1423259
1609,Charlie Puth,Attention,2017-04-30,Charlie Puth Attention,1367906
1610,Charlie Puth,Attention,2017-05-01,Charlie Puth Attention,1590946
1611,Charlie Puth,Attention,2017-05-02,Charlie Puth Attention,1788245
1612,Charlie Puth,Attention,2017-05-03,Charlie Puth Attention,1867792
1613,Charlie Puth,Attention,2017-05-04,Charlie Puth Attention,1864976
1614,Charlie Puth,Attention,2017-05-05,Charlie Puth Attention,1921197
1615,Charlie Puth,Attention,2017-05-06,Charlie Puth Attention,1954050
1616,Charlie Puth,Attention,2017-05-07,Charlie Puth Attention,1809776
1617,Charlie Puth,Attention,2017-05-08,Charlie Puth Attention,2126611
1618,Charlie Puth,Attention,2017-05-09,Charlie Puth Attention,2290236
1619,Charlie Puth,Attention,2017-05-10,Charlie Puth Attention,2361127
1620,Charlie Puth,Attention,2017-05-11,Charlie Puth Attention,2365673
1621,Charlie Puth,Attention,2017-05-12,Charlie Puth Attention,2422279
1622,Charlie Puth,Attention,2017-05-13,Charlie Puth Attention,2376491
1623,Charlie Puth,Attention,2017-05-14,Charlie Puth Attention,2149964
1624,Charlie Puth,Attention,2017-05-15,Charlie Puth Attention,2464423
1625,Charlie Puth,Attention,2017-05-16,Charlie Puth Attention,2602666
1626,Charlie Puth,Attention,2017-05-17,Charlie Puth Attention,2629630
1627,Charlie Puth,Attention,2017-05-18,Charlie Puth Attention,2977212
1628,Charlie Puth,Attention,2017-05-19,Charlie Puth Attention,2926503
1629,Charlie Puth,Attention,2017-05-20,Charlie Puth Attention,2884409
1630,Charlie Puth,Attention,2017-05-21,Charlie Puth Attention,2609237
1631,Charlie Puth,Attention,2017-05-22,Charlie Puth Attention,2906427
1632,Charlie Puth,Attention,2017-05-23,Charlie Puth Attention,2991740
1633,Charlie Puth,Attention,2017-05-24,Charlie Puth Attention,3100772
1634,Charlie Puth,Attention,2017-05-25,Charlie Puth Attention,3155883
1635,Charlie Puth,Attention,2017-05-26,Charlie Puth Attention,3153996
1636,Charlie Puth,Attention,2017-05-27,Charlie Puth Attention,2966095
1637,Charlie Puth,Attention,2017-05-28,Charlie Puth Attention,2635819
1638,Charlie Puth,Attention,2017-05-29,Charlie Puth Attention,2850128
1639,Charlie Puth,Attention,2017-06-01,Charlie Puth Attention,3164139
1640,Charlie Puth,Attention,2017-06-03,Charlie Puth Attention,3112224
1641,Charlie Puth,Attention,2017-06-04,Charlie Puth Attention,2763327
1642,Charlie Puth,Attention,2017-06-05,Charlie Puth Attention,3052124
1643,Charlie Puth,Attention,2017-06-06,Charlie Puth Attention,3147317
1644,Charlie Puth,Attention,2017-06-07,Charlie Puth Attention,3239841
1645,Charlie Puth,Attention,2017-06-08,Charlie Puth Attention,3216442
1646,Charlie Puth,Attention,2017-06-09,Charlie Puth Attention,3299686
1647,Charlie Puth,Attention,2017-06-10,Charlie Puth Attention,3264670
1648,Charlie Puth,Attention,2017-06-11,Charlie Puth Attention,2929923
